HBM_CATMAN_DATAFILE_40

2026-05-01
11:12
CHANNELS: 2
SEPARATOR: 9
MAXLINES: 2566               

Time  1 - default sample rate	UR_18 CH=7
s	%
2026-05-01-11:12	2026-05-01-11:12
	
T0 =2026-05-01 11:12:20	T0 =2026-05-01 11:12:20
dt =5 ms	dt =5 ms
CH 0	CH 4
Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)9E500E53E
Not available ID=0	MX840A ID=5036
Not available ID=0	Not available ID=0
Not available ID=0	DC Current ID=421
x1=0 y1=0;x2=0 y2=0	x1=4 y1=0;x2=20 y2=100
         (Electr.)	mA       (Electr.)
         (Engin.)	%        (Engin.)
0  Nominal value	162.5 % Nominal value
Not available ID=0	Not available ID=0
Scaling = Engineering units ID=0	Scaling = Engineering units ID=0
0 V	20 V
Filter = Not available ID=0	Filter = Bessel lowpass ID=142
-	fg = 20 Hz ID=945
0  Zero	0 % Zero
0  Tare	0 % Tare
0  Software-Zero	0 % Software-Zero
Gage factor = 0	Gage factor = 0
Bridge factor = 0	Bridge factor = 0
Software scaling: None	Software scaling: None
Sensor: None	Sensor: DC current 4-20 mA
Sensor T-ID: None	Sensor T-ID: DC_A
Cable length correction Not available	Cable length correction Not available

0	43.31	
0.00500	43.68	
0.01000	44.03	
0.01500	44.42	
0.02000	44.84	
0.02500	45.24	
0.03000	45.60	
0.03500	45.94	
0.04000	46.31	
0.04500	46.69	
0.05000	47.08	
0.05500	47.46	
0.06000	47.84	
0.06500	48.25	
0.07000	48.66	
0.07500	49.12	
0.08000	49.59	
0.08500	50.02	
0.09000	50.38	
0.09500	50.63	
0.1000	50.77	
0.1050	50.82	
0.1100	50.83	
0.1150	50.83	
0.1200	50.84	
0.1250	50.88	
0.1300	50.92	
0.1350	50.95	
0.1400	50.96	
0.1450	50.95	
0.1500	50.94	
0.1550	50.94	
0.1600	50.95	
0.1650	50.98	
0.1700	50.97	
0.1750	50.93	
0.1800	50.82	
0.1850	50.63	
0.1900	50.39	
0.1950	50.09	
0.2000	49.77	
0.2050	49.47	
0.2100	49.21	
0.2150	49.00	
0.2200	48.79	
0.2250	48.61	
0.2300	48.38	
0.2350	48.08	
0.2400	47.70	
0.2450	47.23	
0.2500	46.74	
0.2550	46.21	
0.2600	45.68	
0.2650	45.16	
0.2700	44.63	
0.2750	44.14	
0.2800	43.65	
0.2850	43.19	
0.2900	42.79	
0.2950	42.45	
0.3000	42.14	
0.3050	41.83	
0.3100	41.53	
0.3150	41.25	
0.3200	41.00	
0.3250	40.76	
0.3300	40.51	
0.3350	40.26	
0.3400	40.00	
0.3450	39.75	
0.3500	39.54	
0.3550	39.38	
0.3600	39.27	
0.3650	39.17	
0.3700	39.07	
0.3750	39.00	
0.3800	38.95	
0.3850	38.92	
