HBM_CATMAN_DATAFILE_40

2026-05-01
11:11
CHANNELS: 2
SEPARATOR: 9
MAXLINES: 2616               

Time  1 - default sample rate	UR_18 CH=7
s	%
2026-05-01-11:11	2026-05-01-11:11
	
T0 =2026-05-01 11:11:08	T0 =2026-05-01 11:11:08
dt =5 ms	dt =5 ms
CH 0	CH 4
Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)9E500E53E
Not available ID=0	MX840A ID=5036
Not available ID=0	Not available ID=0
Not available ID=0	DC Current ID=421
x1=0 y1=0;x2=0 y2=0	x1=4 y1=0;x2=20 y2=100
         (Electr.)	mA       (Electr.)
         (Engin.)	%        (Engin.)
0  Nominal value	162.5 % Nominal value
Not available ID=0	Not available ID=0
Scaling = Engineering units ID=0	Scaling = Engineering units ID=0
0 V	20 V
Filter = Not available ID=0	Filter = Bessel lowpass ID=142
-	fg = 20 Hz ID=945
0  Zero	0 % Zero
0  Tare	0 % Tare
0  Software-Zero	0 % Software-Zero
Gage factor = 0	Gage factor = 0
Bridge factor = 0	Bridge factor = 0
Software scaling: None	Software scaling: None
Sensor: None	Sensor: DC current 4-20 mA
Sensor T-ID: None	Sensor T-ID: DC_A
Cable length correction Not available	Cable length correction Not available

0	50.70	
0.00500	50.83	
0.01000	50.87	
0.01500	50.87	
0.02000	50.87	
0.02500	50.93	
0.03000	51.12	
0.03500	51.39	
0.04000	51.64	
0.04500	51.81	
0.05000	51.84	
0.05500	51.64	
0.06000	51.33	
0.06500	50.93	
0.07000	50.52	
0.07500	50.17	
0.08000	49.89	
0.08500	49.69	
0.09000	49.54	
0.09500	49.42	
0.1000	49.23	
0.1050	48.95	
0.1100	48.60	
0.1150	48.15	
0.1200	47.67	
0.1250	47.14	
0.1300	46.60	
0.1350	46.10	
0.1400	45.65	
0.1450	45.26	
0.1500	44.85	
0.1550	44.45	
0.1600	44.01	
0.1650	43.55	
0.1700	43.12	
0.1750	42.75	
0.1800	42.47	
0.1850	42.24	
0.1900	42.07	
0.1950	41.90	
0.2000	41.71	
0.2050	41.52	
0.2100	41.33	
0.2150	41.17	
0.2200	41.02	
0.2250	40.86	
0.2300	40.69	
0.2350	40.43	
0.2400	40.15	
0.2450	39.84	
0.2500	39.55	
0.2550	39.30	
0.2600	39.08	
0.2650	38.89	
0.2700	38.72	
0.2750	38.56	
0.2800	38.45	
0.2850	38.42	
0.2900	38.43	
0.2950	38.46	
0.3000	38.50	
0.3050	38.59	
0.3100	38.74	
0.3150	38.92	
0.3200	39.15	
0.3250	39.38	
0.3300	39.66	
0.3350	39.97	
0.3400	40.31	
0.3450	40.69	
0.3500	41.07	
0.3550	41.49	
0.3600	41.91	
0.3650	42.35	
0.3700	42.83	
0.3750	43.34	
0.3800	43.89	
0.3850	44.45	
0.3900	45.08	
0.3950	45.76	
0.4000	46.51	
0.4050	47.36	
0.4100	48.19	
0.4150	49.00	
0.4200	49.70	
0.4250	50.13	
0.4300	50.27	
0.4350	50.24	
0.4400	50.13	
0.4450	50.04	
0.4500	50.03	
0.4550	50.10	
0.4600	50.25	
0.4650	50.46	
0.4700	50.67	
0.4750	50.81	
0.4800	50.88	
0.4850	50.90	
0.4900	50.89	
0.4950	50.94	
0.5000	51.13	
0.5050	51.40	
0.5100	51.65	
0.5150	51.81	
0.5200	51.81	
0.5250	51.59	
0.5300	51.27	
0.5350	50.91	
0.5400	50.56	
0.5450	50.23	
0.5500	49.89	
0.5550	49.60	
0.5600	49.40	
0.5650	49.28	
0.5700	49.11	
0.5750	48.86	
0.5800	48.53	
0.5850	48.09	
0.5900	47.61	
0.5950	47.07	
0.6000	46.54	
0.6050	46.04	
0.6100	45.57	
0.6150	45.15	
0.6200	44.74	
0.6250	44.34	
0.6300	43.93	
