HBM_CATMAN_DATAFILE_40

2026-05-01
11:05
CHANNELS: 2
SEPARATOR: 9
MAXLINES: 2545               

Time  1 - default sample rate	UR_18 CH=7
s	%
2026-05-01-11:05	2026-05-01-11:05
	
T0 =2026-05-01 11:05:32	T0 =2026-05-01 11:05:32
dt =5 ms	dt =5 ms
CH 0	CH 4
Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)9E500E53E
Not available ID=0	MX840A ID=5036
Not available ID=0	Not available ID=0
Not available ID=0	DC Current ID=421
x1=0 y1=0;x2=0 y2=0	x1=4 y1=0;x2=20 y2=100
         (Electr.)	mA       (Electr.)
         (Engin.)	%        (Engin.)
0  Nominal value	162.5 % Nominal value
Not available ID=0	Not available ID=0
Scaling = Engineering units ID=0	Scaling = Engineering units ID=0
0 V	20 V
Filter = Not available ID=0	Filter = Bessel lowpass ID=142
-	fg = 20 Hz ID=945
0  Zero	0 % Zero
0  Tare	0 % Tare
0  Software-Zero	0 % Software-Zero
Gage factor = 0	Gage factor = 0
Bridge factor = 0	Bridge factor = 0
Software scaling: None	Software scaling: None
Sensor: None	Sensor: DC current 4-20 mA
Sensor T-ID: None	Sensor T-ID: DC_A
Cable length correction Not available	Cable length correction Not available

0	34.35	
0.00500	34.18	
0.01000	34.06	
0.01500	33.99	
0.02000	33.96	
0.02500	33.95	
0.03000	33.98	
0.03500	34.05	
0.04000	34.16	
0.04500	34.35	
0.05000	34.58	
0.05500	34.89	
0.06000	35.23	
0.06500	35.61	
0.07000	36.08	
0.07500	36.61	
0.08000	37.19	
0.08500	37.77	
0.09000	38.40	
0.09500	39.09	
0.1000	39.80	
0.1050	40.56	
0.1100	41.31	
0.1150	42.12	
0.1200	42.94	
0.1250	43.82	
0.1300	44.84	
0.1350	45.85	
0.1400	46.78	
0.1450	47.54	
0.1500	48.07	
0.1550	48.40	
0.1600	48.60	
0.1650	48.75	
0.1700	48.91	
0.1750	49.15	
0.1800	49.45	
0.1850	49.70	
0.1900	49.85	
0.1950	49.89	
0.2000	49.88	
0.2050	49.86	
0.2100	49.99	
0.2150	50.31	
0.2200	50.78	
0.2250	51.42	
0.2300	52.03	
0.2350	52.14	
0.2400	51.70	
0.2450	50.94	
0.2500	50.01	
0.2550	49.11	
0.2600	48.27	
0.2650	47.50	
0.2700	46.79	
0.2750	46.11	
0.2800	45.46	
0.2850	44.77	
0.2900	44.08	
0.2950	43.41	
0.3000	42.77	
0.3050	42.20	
0.3100	41.66	
0.3150	41.17	
0.3200	40.67	
0.3250	40.18	
0.3300	39.68	
0.3350	39.20	
0.3400	38.74	
0.3450	38.25	
0.3500	37.77	
0.3550	37.27	
0.3600	36.77	
0.3650	36.28	
0.3700	35.79	
0.3750	35.36	
0.3800	34.99	
0.3850	34.70	
0.3900	34.46	
0.3950	34.27	
0.4000	34.13	
0.4050	34.04	
0.4100	33.99	
0.4150	33.98	
0.4200	33.99	
0.4250	34.04	
0.4300	34.13	
0.4350	34.26	
0.4400	34.48	
0.4450	34.74	
0.4500	35.08	
0.4550	35.47	
0.4600	35.88	
0.4650	36.35	
0.4700	36.85	
0.4750	37.44	
0.4800	38.06	
0.4850	38.71	
0.4900	39.42	
0.4950	40.11	
0.5000	40.88	
0.5050	41.68	
0.5100	42.51	
0.5150	43.42	
0.5200	44.34	
0.5250	45.33	
0.5300	46.29	
0.5350	47.11	
0.5400	47.75	
0.5450	48.19	
0.5500	48.48	
0.5550	48.67	
0.5600	48.86	
0.5650	49.08	
0.5700	49.33	
0.5750	49.59	
0.5800	49.81	
0.5850	49.90	
0.5900	49.89	
0.5950	49.89	
0.6000	49.95	
0.6050	50.16	
0.6100	50.65	
0.6150	51.23	
0.6200	51.60	
0.6250	51.65	
0.6300	51.40	
0.6350	50.81	
0.6400	50.08	
0.6450	49.29	
0.6500	48.52	
0.6550	47.80	
0.6600	47.09	
0.6650	46.42	
0.6700	45.73	
0.6750	45.08	
0.6800	44.41	
0.6850	43.73	
0.6900	43.08	
0.6950	42.45	
0.7000	41.88	
0.7050	41.36	
0.7100	40.88	
0.7150	40.43	
0.7200	39.96	
0.7250	39.49	
0.7300	38.98	
0.7350	38.48	
0.7400	37.97	
0.7450	37.47	
0.7500	36.99	
0.7550	36.50	
0.7600	36.04	
0.7650	35.59	
0.7700	35.20	
0.7750	34.86	
0.7800	34.59	
0.7850	34.38	
0.7900	34.23	
0.7950	34.13	
0.8000	34.07	
0.8050	34.05	
0.8100	34.07	
0.8150	34.10	
0.8200	34.15	
0.8250	34.26	
0.8300	34.40	
0.8350	34.63	
0.8400	34.94	
0.8450	35.29	
0.8500	35.70	
0.8550	36.14	
0.8600	36.64	
0.8650	37.20	
0.8700	37.80	
0.8750	38.43	
0.8800	39.04	
0.8850	39.71	
0.8900	40.41	
0.8950	41.15	
0.9000	41.96	
0.9050	42.78	
0.9100	43.71	
0.9150	44.63	
0.9200	45.54	
0.9250	46.37	
0.9300	47.07	
0.9350	47.64	
0.9400	48.06	
0.9450	48.37	
0.9500	48.61	
0.9550	48.82	
0.9600	49.07	
0.9650	49.32	
0.9700	49.56	
0.9750	49.75	
0.9800	49.83	
0.9850	49.80	
0.9900	49.80	
0.9950	49.98	
1.000	50.35	
1.005	51.13	
1.010	52.18	
1.015	52.87	
1.020	52.70	
1.025	51.96	
1.030	50.93	
1.035	49.93	
1.040	49.05	
1.045	48.25	
1.050	47.53	
1.055	46.80	
1.060	46.10	
1.065	45.40	
1.070	44.71	
1.075	44.06	
1.080	43.40	
1.085	42.79	
1.090	42.19	
1.095	41.63	
1.100	41.10	
1.105	40.58	
1.110	40.07	
1.115	39.55	
1.120	39.07	
1.125	38.59	
1.130	38.12	
1.135	37.65	
1.140	37.13	
1.145	36.63	
1.150	36.15	
1.155	35.71	
1.160	35.32	
1.165	34.96	
1.170	34.66	
1.175	34.42	
1.180	34.25	
1.185	34.13	
1.190	34.04	
1.195	34.00	
1.200	33.99	
1.205	34.00	
1.210	34.05	
1.215	34.13	
1.220	34.27	
1.225	34.50	
1.230	34.78	
1.235	35.13	
1.240	35.51	
1.245	35.93	
1.250	36.42	
1.255	36.96	
1.260	37.59	
1.265	38.22	
1.270	38.89	
1.275	39.54	
1.280	40.24	
1.285	41.01	
1.290	41.78	
1.295	42.62	
1.300	43.46	
1.305	44.31	
1.310	45.18	
1.315	45.98	
1.320	46.72	
1.325	47.34	
1.330	47.83	
1.335	48.21	
1.340	48.51	
1.345	48.78	
1.350	49.02	
1.355	49.28	
1.360	49.54	
1.365	49.76	
1.370	49.92	
1.375	50.01	
1.380	50.03	
1.385	50.05	
1.390	50.34	
1.395	50.86	
1.400	51.39	
1.405	51.78	
1.410	51.90	
1.415	51.58	
1.420	50.93	
1.425	50.15	
1.430	49.33	
1.435	48.58	
1.440	47.84	
1.445	47.14	
1.450	46.44	
1.455	45.73	
1.460	45.04	
1.465	44.32	
1.470	43.64	
1.475	42.97	
1.480	42.33	
1.485	41.75	
1.490	41.20	
1.495	40.72	
1.500	40.25	
1.505	39.79	
1.510	39.29	
1.515	38.77	
1.520	38.26	
1.525	37.74	
1.530	37.27	
1.535	36.79	
1.540	36.32	
1.545	35.87	
1.550	35.45	
1.555	35.08	
1.560	34.78	
1.565	34.54	
1.570	34.35	
1.575	34.19	
1.580	34.06	
1.585	33.98	
1.590	33.94	
1.595	33.94	
1.600	33.97	
1.605	34.06	
1.610	34.20	
1.615	34.40	
1.620	34.69	
1.625	35.02	
1.630	35.39	
1.635	35.80	
1.640	36.24	
1.645	36.73	
1.650	37.25	
1.655	37.85	
1.660	38.49	
1.665	39.17	
1.670	39.89	
1.675	40.60	
1.680	41.41	
1.685	42.23	
1.690	43.11	
1.695	43.99	
1.700	44.84	
1.705	45.71	
1.710	46.49	
1.715	47.17	
1.720	47.73	
1.725	48.15	
1.730	48.45	
1.735	48.68	
1.740	48.90	
1.745	49.13	
1.750	49.39	
1.755	49.66	
1.760	49.86	
1.765	49.92	
1.770	49.89	
1.775	49.93	
1.780	50.09	
1.785	50.54	
1.790	51.35	
1.795	52.13	
1.800	52.35	
1.805	51.99	
1.810	51.27	
1.815	50.38	
1.820	49.53	
1.825	48.71	
1.830	47.99	
1.835	47.31	
1.840	46.66	
1.845	46.03	
1.850	45.33	
1.855	44.65	
1.860	43.94	
1.865	43.26	
1.870	42.62	
1.875	42.00	
1.880	41.45	
1.885	40.95	
1.890	40.53	
1.895	40.09	
1.900	39.62	
1.905	39.10	
1.910	38.53	
1.915	37.98	
1.920	37.43	
1.925	36.91	
1.930	36.41	
1.935	35.92	
1.940	35.48	
1.945	35.08	
1.950	34.75	
1.955	34.48	
1.960	34.26	
1.965	34.10	
1.970	33.98	
1.975	33.89	
1.980	33.85	
1.985	33.84	
1.990	33.86	
1.995	33.92	
2.000	34.02	
2.005	34.19	
2.010	34.40	
2.015	34.70	
2.020	35.07	
2.025	35.47	
2.030	35.94	
2.035	36.44	
2.040	37.01	
2.045	37.59	
2.050	38.21	
2.055	38.89	
2.060	39.58	
2.065	40.36	
2.070	41.13	
2.075	41.95	
2.080	42.78	
2.085	43.61	
2.090	44.52	
2.095	45.41	
2.100	46.28	
2.105	47.07	
2.110	47.69	
2.115	48.13	
2.120	48.43	
2.125	48.66	
2.130	48.86	
2.135	49.11	
2.140	49.40	
2.145	49.68	
2.150	49.89	
2.155	50.02	
2.160	50.06	
2.165	50.04	
2.170	50.16	
2.175	50.53	
2.180	50.99	
2.185	51.38	
2.190	51.62	
2.195	51.51	
2.200	51.04	
2.205	50.39	
2.210	49.65	
2.215	48.95	
2.220	48.24	
2.225	47.52	
2.230	46.81	
2.235	46.09	
2.240	45.40	
2.245	44.71	
2.250	44.03	
2.255	43.39	
2.260	42.74	
2.265	42.15	
2.270	41.59	
2.275	41.08	
2.280	40.60	
2.285	40.12	
2.290	39.64	
2.295	39.13	
2.300	38.64	
2.305	38.09	
2.310	37.55	
2.315	37.00	
2.320	36.48	
2.325	36.01	
2.330	35.56	
2.335	35.16	
2.340	34.82	
2.345	34.54	
2.350	34.33	
2.355	34.17	
2.360	34.06	
2.365	33.98	
2.370	33.93	
2.375	33.91	
2.380	33.92	
2.385	33.96	
2.390	34.05	
2.395	34.18	
2.400	34.39	
2.405	34.66	
2.410	35.00	
2.415	35.40	
2.420	35.80	
2.425	36.26	
2.430	36.77	
2.435	37.34	
2.440	37.97	
2.445	38.62	
2.450	39.33	
2.455	40.04	
2.460	40.83	
2.465	41.66	
2.470	42.51	
2.475	43.44	
2.480	44.35	
2.485	45.27	
2.490	46.14	
2.495	46.88	
2.500	47.48	
2.505	47.93	
2.510	48.26	
2.515	48.50	
2.520	48.74	
2.525	48.97	
2.530	49.22	
2.535	49.48	
2.540	49.70	
2.545	49.82	
2.550	49.85	
2.555	49.89	
2.560	50.00	
2.565	50.26	
2.570	50.80	
2.575	51.48	
2.580	51.83	
2.585	51.70	
2.590	51.25	
2.595	50.55	
2.600	49.80	
2.605	49.06	
2.610	48.36	
2.615	47.71	
2.620	47.06	
2.625	46.45	
2.630	45.80	
2.635	45.15	
2.640	44.50	
2.645	43.83	
2.650	43.22	
2.655	42.59	
2.660	42.01	
2.665	41.48	
2.670	41.02	
2.675	40.59	
2.680	40.10	
2.685	39.59	
2.690	39.01	
2.695	38.44	
2.700	37.86	
2.705	37.29	
2.710	36.78	
2.715	36.30	
2.720	35.89	
2.725	35.51	
2.730	35.16	
2.735	34.84	
2.740	34.55	
2.745	34.30	
2.750	34.13	
2.755	34.03	
2.760	33.97	
2.765	33.92	
2.770	33.89	
2.775	33.90	
2.780	33.93	
2.785	34.03	
2.790	34.16	
2.795	34.38	
2.800	34.72	
2.805	35.11	
2.810	35.55	
2.815	35.99	
2.820	36.46	
2.825	37.00	
2.830	37.56	
2.835	38.21	
2.840	38.88	
2.845	39.66	
2.850	40.50	
2.855	41.39	
2.860	42.35	
2.865	43.27	
2.870	44.22	
2.875	45.16	
2.880	46.04	
2.885	46.86	
2.890	47.54	
2.895	48.05	
2.900	48.39	
2.905	48.62	
2.910	48.79	
2.915	48.94	
2.920	49.14	
2.925	49.36	
2.930	49.58	
2.935	49.76	
2.940	49.86	
2.945	49.88	
2.950	49.90	
2.955	50.08	
2.960	50.41	
2.965	50.83	
2.970	51.28	
2.975	51.52	
2.980	51.33	
2.985	50.84	
2.990	50.17	
2.995	49.46	
3.000	48.79	
3.005	48.12	
3.010	47.49	
3.015	46.81	
3.020	46.13	
3.025	45.46	
3.030	44.78	
3.035	44.15	
3.040	43.51	
3.045	42.91	
3.050	42.32	
3.055	41.75	
3.060	41.22	
3.065	40.72	
3.070	40.26	
3.075	39.79	
3.080	39.34	
3.085	38.84	
3.090	38.30	
3.095	37.76	
3.100	37.16	
3.105	36.59	
3.110	36.05	
3.115	35.57	
3.120	35.16	
3.125	34.83	
3.130	34.57	
3.135	34.35	
3.140	34.17	
3.145	34.05	
3.150	33.97	
3.155	33.93	
3.160	33.91	
3.165	33.91	
3.170	33.95	
3.175	34.04	
3.180	34.17	
3.185	34.36	
3.190	34.60	
3.195	34.93	
3.200	35.32	
3.205	35.75	
3.210	36.24	
3.215	36.79	
3.220	37.45	
3.225	38.12	
3.230	38.83	
