HBM_CATMAN_DATAFILE_40

2026-05-01
11:10
CHANNELS: 2
SEPARATOR: 9
MAXLINES: 2164               

Time  1 - default sample rate	UR_18 CH=7
s	%
2026-05-01-11:10	2026-05-01-11:10
	
T0 =2026-05-01 11:09:54	T0 =2026-05-01 11:09:54
dt =5 ms	dt =5 ms
CH 0	CH 4
Serial No. (Electronics / CP)Not available	Serial No. (Electronics / CP)9E500E53E
Not available ID=0	MX840A ID=5036
Not available ID=0	Not available ID=0
Not available ID=0	DC Current ID=421
x1=0 y1=0;x2=0 y2=0	x1=4 y1=0;x2=20 y2=100
         (Electr.)	mA       (Electr.)
         (Engin.)	%        (Engin.)
0  Nominal value	162.5 % Nominal value
Not available ID=0	Not available ID=0
Scaling = Engineering units ID=0	Scaling = Engineering units ID=0
0 V	20 V
Filter = Not available ID=0	Filter = Bessel lowpass ID=142
-	fg = 20 Hz ID=945
0  Zero	0 % Zero
0  Tare	0 % Tare
0  Software-Zero	0 % Software-Zero
Gage factor = 0	Gage factor = 0
Bridge factor = 0	Bridge factor = 0
Software scaling: None	Software scaling: None
Sensor: None	Sensor: DC current 4-20 mA
Sensor T-ID: None	Sensor T-ID: DC_A
Cable length correction Not available	Cable length correction Not available

0	51.47	
0.00500	51.63	
0.01000	51.60	
0.01500	51.46	
0.02000	51.44	
0.02500	51.59	
0.03000	51.80	
0.03500	51.97	
0.04000	52.04	
0.04500	51.93	
0.05000	51.69	
0.05500	51.30	
0.06000	50.80	
0.06500	50.28	
0.07000	49.76	
0.07500	49.30	
0.08000	48.98	
0.08500	48.82	
0.09000	48.71	
0.09500	48.55	
0.1000	48.30	
0.1050	47.86	
0.1100	47.28	
0.1150	46.67	
0.1200	46.08	
0.1250	45.54	
0.1300	44.99	
0.1350	44.44	
0.1400	43.85	
0.1450	43.25	
0.1500	42.68	
0.1550	42.10	
0.1600	41.56	
0.1650	41.03	
0.1700	40.54	
0.1750	40.11	
0.1800	39.72	
0.1850	39.42	
0.1900	39.16	
0.1950	38.97	
0.2000	38.80	
0.2050	38.66	
0.2100	38.54	
0.2150	38.39	
0.2200	38.25	
0.2250	38.11	
0.2300	37.99	
0.2350	37.88	
0.2400	37.81	
0.2450	37.77	
0.2500	37.76	
0.2550	37.79	
0.2600	37.86	
0.2650	37.97	
0.2700	38.12	
0.2750	38.35	
0.2800	38.61	
0.2850	38.92	
0.2900	39.24	
0.2950	39.59	
0.3000	39.96	
0.3050	40.33	
0.3100	40.74	
0.3150	41.14	
0.3200	41.57	
0.3250	42.07	
0.3300	42.58	
0.3350	43.10	
0.3400	43.59	
0.3450	44.06	
0.3500	44.50	
0.3550	44.91	
0.3600	45.35	
0.3650	45.78	
0.3700	46.26	
0.3750	46.74	
0.3800	47.15	
0.3850	47.45	
0.3900	47.70	
0.3950	48.03	
0.4000	48.43	
0.4050	48.92	
0.4100	49.43	
0.4150	49.90	
0.4200	50.30	
0.4250	50.60	
0.4300	50.83	
0.4350	51.02	
0.4400	51.40	
0.4450	52.05	
0.4500	52.61	
0.4550	52.65	
0.4600	52.31	
0.4650	51.94	
0.4700	51.75	
0.4750	51.74	
0.4800	51.79	
0.4850	51.82	
0.4900	51.70	
0.4950	51.46	
0.5000	51.04	
0.5050	50.47	
0.5100	49.88	
0.5150	49.32	
0.5200	48.88	
0.5250	48.72	
0.5300	48.82	
0.5350	48.88	
0.5400	48.65	
0.5450	48.19	
0.5500	47.58	
0.5550	46.93	
0.5600	46.31	
0.5650	45.71	
0.5700	45.14	
0.5750	44.55	
0.5800	44.00	
0.5850	43.46	
0.5900	42.94	
0.5950	42.44	
0.6000	41.90	
0.6050	41.36	
0.6100	40.82	
0.6150	40.30	
0.6200	39.86	
0.6250	39.51	
0.6300	39.25	
0.6350	39.05	
0.6400	38.89	
0.6450	38.74	
0.6500	38.58	
0.6550	38.42	
0.6600	38.28	
0.6650	38.16	
0.6700	38.05	
0.6750	37.95	
0.6800	37.87	
0.6850	37.82	
0.6900	37.80	
0.6950	37.82	
0.7000	37.87	
0.7050	37.99	
0.7100	38.15	
0.7150	38.36	
0.7200	38.61	
0.7250	38.88	
0.7300	39.16	
0.7350	39.45	
0.7400	39.77	
0.7450	40.15	
0.7500	40.55	
0.7550	41.02	
0.7600	41.50	
0.7650	41.98	
0.7700	42.49	
0.7750	42.97	
0.7800	43.43	
0.7850	43.84	
0.7900	44.26	
0.7950	44.67	
0.8000	45.11	
0.8050	45.62	
0.8100	46.11	
0.8150	46.56	
0.8200	46.95	
0.8250	47.29	
0.8300	47.59	
0.8350	47.89	
0.8400	48.28	
0.8450	48.74	
0.8500	49.26	
0.8550	49.78	
0.8600	50.24	
0.8650	50.60	
0.8700	50.85	
0.8750	51.00	
0.8800	51.09	
0.8850	51.16	
0.8900	51.26	
0.8950	51.42	
0.9000	51.72	
0.9050	52.08	
0.9100	52.31	
0.9150	52.36	
0.9200	52.26	
0.9250	52.07	
0.9300	51.83	
0.9350	51.50	
0.9400	51.11	
0.9450	50.62	
0.9500	50.04	
0.9550	49.50	
0.9600	49.05	
0.9650	48.76	
0.9700	48.71	
0.9750	48.86	
0.9800	48.91	
0.9850	48.57	
0.9900	47.95	
0.9950	47.23	
1.000	46.57	
1.005	45.98	
1.010	45.39	
1.015	44.80	
1.020	44.19	
1.025	43.62	
1.030	43.06	
